ResponseID,ExtendedSessionID,UserID,ScenarioOrder,Intervention,PedPed,Barrier,CrossingSignal,AttributeLevel,ScenarioTypeStrict,ScenarioType,DefaultChoice,NonDefaultChoice,DefaultChoiceIsOmission,NumberOfCharacters,DiffNumberOFCharacters,Saved,Template,DescriptionShown,LeftHand,UserCountry3,Man,Woman,Pregnant,Stroller,OldMan,OldWoman,Boy,Girl,Homeless,LargeWoman,LargeMan,Criminal,MaleExecutive,FemaleExecutive,FemaleAthlete,MaleAthlete,FemaleDoctor,MaleDoctor,Dog,Cat,n_stay,n_swerve,n_total,stay_prob,swerve_prob
223pWKNJ4inZKmGyp,926101155_1178865556,1178865556,13,1,1,0,1,Pets,Species,Species,Hoomans,Pets,1,4,0,0,Desktop,0,0,USA,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,1,1,0.0,1.0
223pXRocM9sY7JSiF,-1357212130_3517449588398280.0,3517449588398280,1,0,1,0,1,Hoomans,Species,Species,Hoomans,Pets,1,1,0,1,Desktop,1,1,HND,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0.0,1.0
223pXRocM9sY7JSiF,-1357212130_3517449588398280.0,3517449588398280,1,1,1,0,2,Pets,Species,Species,Hoomans,Pets,1,1,0,0,Desktop,1,0,HND,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0.0,1.0
223pafs7gk2Rsv3no,-54767222_5488399565219879.0,5488399565219880,13,0,0,0,2,Fat,Fitness,Fitness,Fit,Fat,0,2,0,0,Mobile,0,1,HUN,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,1.0,0.0
223pafs7gk2Rsv3no,-54767222_5488399565219879.0,5488399565219880,13,1,0,1,0,Fit,Fitness,Fitness,Fit,Fat,0,2,0,1,Mobile,0,0,HUN,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,1.0,0.0
223pvvtEdcEGihDs7,-187902592_7458446986285432.0,7458446986285430,2,0,0,1,0,Young,Age,Age,Young,Old,1,4,0,1,Desktop,1,1,GBR,0,1,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.0,1.0
223pvvtEdcEGihDs7,-187902592_7458446986285432.0,7458446986285430,2,1,0,0,0,Old,Age,Age,Young,Old,1,4,0,0,Desktop,1,0,GBR,1.0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.0,1.0
223qmv7KKiThSN6W6,1045232379_8320789278950542.0,8320789278950540,13,0,0,1,0,Fat,Fitness,Fitness,Fit,Fat,0,3,0,0,Desktop,0,1,FRA,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,1,0,1,1.0,0.0
223qmv7KKiThSN6W6,1045232379_8320789278950542.0,8320789278950540,13,1,0,0,1,Fit,Fitness,Fitness,Fit,Fat,0,3,0,1,Desktop,0,0,FRA,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,1,1.0,0.0
223qrpxfnLrfhTY8p,-134324661_5314300516986570.0,5314300516986570,13,0,1,0,0,Less,Utilitarian,Utilitarian,More,Less,0,3,2,0,Mobile,0,1,BRA,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,1,1.0,0.0
223qrpxfnLrfhTY8p,-134324661_5314300516986570.0,5314300516986570,13,1,1,0,0,More,Utilitarian,Utilitarian,More,Less,0,5,2,1,Mobile,0,0,BRA,1.0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,1,0,1,1.0,0.0
223rC9J8KuAckCvQj,553817595_9318081378842992.0,9318081378842990,13,0,0,0,0,Young,Age,Age,Young,Old,1,5,0,1,Desktop,1,0,USA,2,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.0,1.0
223rC9J8KuAckCvQj,553817595_9318081378842992.0,9318081378842990,13,1,0,1,0,Old,Age,Age,Young,Old,1,5,0,0,Desktop,1,1,USA,0.0,0,0,0,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.0,1.0
223rcw3shssxBkGEE,-1106383534_3802665007465036.0,3802665007465040,12,0,1,0,1,Female,Gender,Gender,Male,Female,0,4,0,1,Desktop,1,0,BRA,0,2,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,1,0.0,1.0
223rcw3shssxBkGEE,-1106383534_3802665007465036.0,3802665007465040,12,1,1,0,2,Male,Gender,Gender,Male,Female,0,4,0,0,Desktop,1,1,BRA,2.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,1,0.0,1.0
223rmnZh9StNc9bvB,1571020733_864065280957262.0,864065280957262,9,0,0,0,2,Pets,Species,Species,Hoomans,Pets,0,2,0,0,Mobile,0,1,JPN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,1,1.0,0.0
223rmnZh9StNc9bvB,1571020733_864065280957262.0,864065280957262,9,1,0,1,0,Hoomans,Species,Species,Hoomans,Pets,0,2,0,1,Mobile,0,0,JPN,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,1.0,0.0
223s4vvgfP6hg2ZDm,801956185_818667002896311.0,818667002896311,4,0,0,0,2,Pets,Species,Species,Hoomans,Pets,0,1,0,0,Desktop,0,0,BRA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1.0,0.0
223s4vvgfP6hg2ZDm,801956185_818667002896311.0,818667002896311,4,1,0,1,0,Hoomans,Species,Species,Hoomans,Pets,0,1,0,1,Desktop,0,1,BRA,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1.0,0.0
223s64sjjzEqXNFn4,980459835_9232870773606532.0,9232870773606530,2,0,0,0,1,Rand,Random,Random,,,,3,1,1,Desktop,0,0,RUS,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.0,1.0
223s64sjjzEqXNFn4,980459835_9232870773606532.0,9232870773606530,2,1,0,1,0,Rand,Random,Random,,,,2,1,0,Desktop,0,1,RUS,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0.0,1.0
223sB4frhxxGbBRmf,-798149422_5882183167969106.0,5882183167969110,13,0,1,0,0,Young,Age,Age,Young,Old,1,1,0,0,Desktop,0,1,USA,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1.0,0.0
223sB4frhxxGbBRmf,-798149422_5882183167969106.0,5882183167969110,13,1,1,0,0,Old,Age,Age,Young,Old,1,1,0,1,Desktop,0,0,USA,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1.0,0.0
223sEdJfEMY2MTJPu,-919008244_5504861668011851.0,5504861668011850,13,0,0,0,2,Young,Age,Age,Young,Old,1,4,0,1,Desktop,0,0,NLD,1,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.0,1.0
223sEdJfEMY2MTJPu,-919008244_5504861668011851.0,5504861668011850,13,1,0,1,0,Old,Age,Age,Young,Old,1,4,0,0,Desktop,0,1,NLD,0.0,2,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.0,1.0
223sfEXe8KCpNBFis,562986688_228964257469523.0,228964257469523,3,0,1,0,2,Male,Gender,Gender,Male,Female,1,2,0,0,Desktop,0,1,USA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,1,1.0,0.0
223sfEXe8KCpNBFis,562986688_228964257469523.0,228964257469523,3,1,1,0,1,Female,Gender,Gender,Male,Female,1,2,0,1,Desktop,0,0,USA,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,1,1.0,0.0
223shxsvgmEGPuQ4J,1571087820_917059147918961.0,917059147918961,11,0,0,1,0,Male,Gender,Gender,Male,Female,1,2,0,1,Desktop,0,1,DNK,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0.0,1.0
223shxsvgmEGPuQ4J,1571087820_917059147918961.0,917059147918961,11,1,0,0,2,Female,Gender,Gender,Male,Female,1,2,0,0,Desktop,1,0,DNK,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0.0,1.0
223suFEf4mXTnS89v,-725452274_2377014213707298.0,2377014213707300,2,0,1,0,2,Female,Gender,Gender,Male,Female,0,1,0,0,Desktop,1,0,BEL,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,0,2,1.0,0.0
223suFEf4mXTnS89v,-725452274_2377014213707298.0,2377014213707300,2,1,1,0,1,Male,Gender,Gender,Male,Female,0,1,0,1,Desktop,1,1,BEL,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,2,1.0,0.0
223sxeb5ErEMwndcu,-1523844992_105900727,105900727,10,0,0,0,0,Rand,Random,Random,,,,5,0,1,,,,USA,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,0,0,1,0,0,1,1,0.0,1.0
223sxeb5ErEMwndcu,-1523844992_105900727,105900727,10,1,0,1,0,Rand,Random,Random,,,,5,0,0,,,,USA,0.0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,2,0,1,1,0.0,1.0
223tkqeSDQ5CPiNr7,-698168918_8180882292750350.0,8180882292750350,11,0,0,0,0,Pets,Species,Species,Hoomans,Pets,0,1,0,0,Desktop,1,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1.0,0.0
223tkqeSDQ5CPiNr7,-698168918_8180882292750350.0,8180882292750350,11,1,0,1,0,Hoomans,Species,Species,Hoomans,Pets,0,1,0,1,Desktop,1,1,,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1.0,0.0
223toRihgTrSRuAqs,1858052779_2421574557.0,2421574557,9,0,1,0,1,Male,Gender,Gender,Male,Female,1,3,0,1,,,,RUS,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1,0,0,0,1,1,0.0,1.0
223toRihgTrSRuAqs,1858052779_2421574557.0,2421574557,9,1,1,0,2,Female,Gender,Gender,Male,Female,1,3,0,0,,,,RUS,0.0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,1,1,0.0,1.0
223uFztGQyhcBnz63,-1963632304_250866614,250866614,10,0,1,0,0,Old,Age,Age,Young,Old,0,3,0,0,Desktop,1,0,,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1.0,0.0
223uFztGQyhcBnz63,-1963632304_250866614,250866614,10,1,1,0,0,Young,Age,Age,Young,Old,0,3,0,1,Desktop,1,1,,1.0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1.0,0.0
223ugTQ9PF7MTaYSP,566355160_1635447859882712.0,1635447859882710,12,0,0,0,2,Pets,Species,Species,Hoomans,Pets,0,2,0,1,Desktop,0,0,USA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,1,0.0,1.0
223ugTQ9PF7MTaYSP,566355160_1635447859882712.0,1635447859882710,12,1,0,1,0,Hoomans,Species,Species,Hoomans,Pets,0,2,0,0,Desktop,0,1,USA,1.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.0,1.0
223uxwWW2jJb3ghnp,1341876379_1179596993982576.0,1179596993982580,1,0,1,0,0,Fat,Fitness,Fitness,Fit,Fat,0,1,0,0,Desktop,0,1,ESP,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1.0,0.0
223uxwWW2jJb3ghnp,1341876379_1179596993982576.0,1179596993982580,1,1,1,0,0,Fit,Fitness,Fitness,Fit,Fat,0,1,0,1,Desktop,0,0,ESP,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1.0,0.0
223v6BoEsAYinui9p,542099089_2840681701.0,2840681701,2,0,0,0,1,Less,Utilitarian,Utilitarian,More,Less,0,3,2,1,Mobile,0,1,USA,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,1,0.0,1.0
223v6BoEsAYinui9p,542099089_2840681701.0,2840681701,2,1,0,1,0,More,Utilitarian,Utilitarian,More,Less,0,5,2,0,Mobile,0,0,USA,0.0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,1,0,0,1,1,0.0,1.0
223w546j5cJFNFRrQ,-1742967022_2537941004.0,2537941004,6,0,0,0,2,More,Utilitarian,Utilitarian,More,Less,1,5,2,1,Desktop,0,0,CAN,0,0,0,0,0,0,0,2,0,1,0,0,0,0,1,0,0,0,1,0,0,1,1,0.0,1.0
223w546j5cJFNFRrQ,-1742967022_2537941004.0,2537941004,6,1,0,1,0,Less,Utilitarian,Utilitarian,More,Less,1,3,2,0,Desktop,0,1,CAN,0.0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0.0,1.0
223w74JnNL5ZGp7oA,-1810585183_2656092583215872.0,2656092583215870,9,0,0,1,0,Less,Utilitarian,Utilitarian,More,Less,0,4,1,0,Desktop,0,0,DEU,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1,1.0,0.0
223w74JnNL5ZGp7oA,-1810585183_2656092583215872.0,2656092583215870,9,1,0,0,0,More,Utilitarian,Utilitarian,More,Less,0,5,1,1,Desktop,0,1,DEU,0.0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,1,0,1,1.0,0.0
223wHYs2JnEF3cnJE,-725249296_6277794527789462.0,6277794527789460,3,0,1,0,0,Hoomans,Species,Species,Hoomans,Pets,1,5,0,1,Mobile,0,0,USA,0,0,1,0,0,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,1,0.0,1.0
223wHYs2JnEF3cnJE,-725249296_6277794527789462.0,6277794527789460,3,1,1,0,0,Pets,Species,Species,Hoomans,Pets,1,5,0,0,Mobile,0,1,USA,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,0,1,1,0.0,1.0
223wihHyL4whiBhd7,1129390880_3515568770256461.0,3515568770256460,2,0,0,0,2,Pets,Species,Species,Hoomans,Pets,0,1,0,0,Desktop,1,0,IND,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1.0,0.0
223wihHyL4whiBhd7,1129390880_3515568770256461.0,3515568770256460,2,1,0,1,0,Hoomans,Species,Species,Hoomans,Pets,0,1,0,1,Desktop,1,1,IND,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1.0,0.0
223x79XPmeTht4AJv,-655115267_2817825218445007.0,2817825218445010,3,0,1,0,2,Fat,Fitness,Fitness,Fit,Fat,0,1,0,0,Desktop,0,1,FIN,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,1.0,0.0
223x79XPmeTht4AJv,-655115267_2817825218445007.0,2817825218445010,3,1,1,0,1,Fit,Fitness,Fitness,Fit,Fat,0,1,0,1,Desktop,0,0,FIN,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1.0,0.0
223xGtJfnFCf7uSSt,-1600190915_249541030,249541030,4,0,1,0,0,Less,Utilitarian,Utilitarian,More,Less,0,4,1,0,Mobile,0,0,AUS,0,0,0,0,0,1,0,0,1,0,0,2,0,0,0,0,0,0,0,0,1,0,1,1.0,0.0
223xGtJfnFCf7uSSt,-1600190915_249541030,249541030,4,1,1,0,0,More,Utilitarian,Utilitarian,More,Less,0,5,1,1,Mobile,0,1,AUS,0.0,0,0,0,0,1,0,0,1,0,0,2,0,0,0,0,0,0,0,1,1,0,1,1.0,0.0
223xLSHZnfWJDTi6B,-1567285525_1357765682525117.0,1357765682525120,7,0,0,1,0,Pets,Species,Species,Hoomans,Pets,0,3,0,0,Mobile,0,0,CHE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,1,0,1,1.0,0.0
223xLSHZnfWJDTi6B,-1567285525_1357765682525117.0,1357765682525120,7,1,0,0,0,Hoomans,Species,Species,Hoomans,Pets,0,3,0,1,Mobile,0,1,CHE,0.0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1.0,0.0
223xNZnNFbzvaM2ZL,-592911312_9936621795607854.0,9936621795607850,13,0,0,1,0,More,Utilitarian,Utilitarian,More,Less,1,5,3,1,Desktop,1,0,GBR,0,0,0,1,0,0,0,2,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0.0,1.0
223xNZnNFbzvaM2ZL,-592911312_9936621795607854.0,9936621795607850,13,1,0,0,0,Less,Utilitarian,Utilitarian,More,Less,1,2,3,0,Desktop,1,1,GBR,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0.0,1.0
223xWWu4Wkf8oACyf,-752546483_3140945326184728.0,3140945326184730,11,0,0,0,0,Hoomans,Species,Species,Hoomans,Pets,1,3,0,1,Desktop,0,0,AUS,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.0,1.0
223xWWu4Wkf8oACyf,-752546483_3140945326184728.0,3140945326184730,11,1,0,1,0,Pets,Species,Species,Hoomans,Pets,1,3,0,0,Desktop,0,1,AUS,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,1,1,0.0,1.0
223xbk77cYttgRh2A,1808548726_854930164,854930164,2,0,1,0,1,Rand,Random,Random,,,,4,3,1,,,,ESP,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,1,0.0,1.0
223xbk77cYttgRh2A,1808548726_854930164,854930164,2,1,1,0,2,Rand,Random,Random,,,,1,3,0,,,,ESP,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0.0,1.0
223xkSoe6xymNymAb,-1850675932_1442159680,1442159680,3,0,0,0,0,Male,Gender,Gender,Male,Female,1,1,0,1,Desktop,0,1,DEU,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0.0,1.0
223xkSoe6xymNymAb,-1850675932_1442159680,1442159680,3,1,0,1,0,Female,Gender,Gender,Male,Female,1,1,0,0,Desktop,0,0,DEU,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0.0,1.0
223xxej9i5YtcLmYj,-162181494_3832968457.0,3832968457,10,0,0,1,0,Pets,Species,Species,Hoomans,Pets,0,3,0,0,Desktop,0,0,USA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,0,1,1.0,0.0
223xxej9i5YtcLmYj,-162181494_3832968457.0,3832968457,10,1,0,0,0,Hoomans,Species,Species,Hoomans,Pets,0,3,0,1,Desktop,0,1,USA,0.0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,1,1.0,0.0
223xzYKZdoWyXiSad,39319189_3677538272.0,3677538272,1,0,1,0,2,Fit,Fitness,Fitness,Fit,Fat,1,4,0,0,,,,DEU,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,1,0,1,1.0,0.0
223xzYKZdoWyXiSad,39319189_3677538272.0,3677538272,1,1,1,0,1,Fat,Fitness,Fitness,Fit,Fat,1,4,0,1,,,,DEU,1.0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,1,1.0,0.0
223y5uhRpSWNuXZLE,-1602664685_9378887559186484.0,9378887559186480,9,0,0,0,1,Fit,Fitness,Fitness,Fit,Fat,1,5,0,1,Desktop,0,0,BRA,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,1,1,0.0,1.0
223y5uhRpSWNuXZLE,-1602664685_9378887559186484.0,9378887559186480,9,1,0,1,0,Fat,Fitness,Fitness,Fit,Fat,1,5,0,0,Desktop,0,1,BRA,0.0,1,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,1,1,0.0,1.0
223y6G4Sq4YvnvSaW,1687599296_3532878464.0,3532878464,6,0,0,0,2,Young,Age,Age,Young,Old,1,1,0,0,,,,DEU,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,0.5,0.5
223y6G4Sq4YvnvSaW,1687599296_3532878464.0,3532878464,6,1,0,1,0,Old,Age,Age,Young,Old,1,1,0,1,,,,DEU,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,0.5,0.5
223yEWfeH4JZGfXFH,1713894766_8523431638809884.0,8523431638809890,1,0,0,1,0,More,Utilitarian,Utilitarian,More,Less,1,5,2,1,Desktop,1,1,FIN,0,0,0,0,1,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1,1,0.0,1.0
223yEWfeH4JZGfXFH,1713894766_8523431638809884.0,8523431638809890,1,1,0,0,2,Less,Utilitarian,Utilitarian,More,Less,1,3,2,0,Desktop,0,0,FIN,0.0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0.0,1.0
223yb47MZqkEKANgm,452939380_1183017984,1183017984,2,0,0,1,0,Rand,Random,Random,,,,4,1,0,,,,ESP,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,1.0,0.0
223yb47MZqkEKANgm,452939380_1183017984,1183017984,2,1,0,0,2,Rand,Random,Random,,,,5,1,1,,,,ESP,0.0,0,0,0,2,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,1,0,1,1.0,0.0
223ydm9ng6AGp3pfE,350638245_7424358585339936.0,7424358585339940,6,0,1,0,0,Less,Utilitarian,Utilitarian,More,Less,0,2,3,0,Mobile,0,1,SVK,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,1,1.0,0.0
223ydm9ng6AGp3pfE,350638245_7424358585339936.0,7424358585339940,6,1,1,0,0,More,Utilitarian,Utilitarian,More,Less,0,5,3,1,Mobile,0,0,SVK,0.0,0,0,0,0,0,0,0,0,1,0,0,1,0,2,1,0,0,0,0,1,0,1,1.0,0.0
223yfnKpKuATjiqiD,-199465618_1579570013,1579570013,10,0,1,0,2,Hoomans,Species,Species,Hoomans,Pets,1,5,0,1,Mobile,0,1,FIN,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,1,0.0,1.0
223yfnKpKuATjiqiD,-199465618_1579570013,1579570013,10,1,1,0,1,Pets,Species,Species,Hoomans,Pets,1,5,0,0,Mobile,0,0,FIN,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,0,1,1,0.0,1.0
223yortSoM4gRhc39,-1796759451_1662744286811113.0,1662744286811110,12,0,1,0,0,Low,Social Status,Social Status,High,Low,0,1,0,1,Mobile,0,0,FRA,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,2,0.5,0.5
223yortSoM4gRhc39,-1796759451_1662744286811113.0,1662744286811110,12,1,1,0,0,High,Social Status,Social Status,High,Low,0,1,0,0,Mobile,0,1,FRA,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,0.5,0.5
223zc9hDtTpYQhKyB,1633058270_8107644360887353.0,8107644360887350,5,0,0,0,0,Less,Utilitarian,Utilitarian,More,Less,0,3,2,1,Mobile,0,1,SGP,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,1,1,0.0,1.0
223zc9hDtTpYQhKyB,1633058270_8107644360887353.0,8107644360887350,5,1,0,1,0,More,Utilitarian,Utilitarian,More,Less,0,5,2,0,Mobile,0,0,SGP,0.0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,2,0,0,0,1,1,0.0,1.0
223zii2fvuY5ikgcK,-421469685_4531427904117031.0,4531427904117030,9,0,1,0,2,Rand,Fitness,Random,,,,1,0,0,Desktop,0,1,SAU,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,1.0,0.0
223zii2fvuY5ikgcK,-421469685_4531427904117031.0,4531427904117030,9,1,1,0,1,Rand,Fitness,Random,,,,1,0,1,Desktop,0,0,SAU,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1.0,0.0
22428KnNzM6FZ4A8D,1319846616_1830055308528244.0,1830055308528240,12,0,0,0,0,Young,Age,Age,Young,Old,1,5,0,1,Desktop,1,0,USA,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0.0,1.0
22428KnNzM6FZ4A8D,1319846616_1830055308528244.0,1830055308528240,12,1,0,1,0,Old,Age,Age,Young,Old,1,5,0,0,Desktop,1,1,USA,0.0,0,0,0,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0.0,1.0
2242N9FBshEPNdoWD,2123183150_855014545695682.0,855014545695682,6,0,0,0,2,Fat,Fitness,Fitness,Fit,Fat,0,1,0,0,Desktop,1,1,USA,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,1.0,0.0
2242N9FBshEPNdoWD,2123183150_855014545695682.0,855014545695682,6,1,0,1,0,Fit,Fitness,Fitness,Fit,Fat,0,1,0,1,Desktop,1,0,USA,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1.0,0.0
2242f3DJ5pqn2PZhn,1574379515_2526121420850677.0,2526121420850680,11,0,1,0,0,Fat,Fitness,Fitness,Fit,Fat,0,4,0,0,Desktop,1,1,USA,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,1,1.0,0.0
2242f3DJ5pqn2PZhn,1574379515_2526121420850677.0,2526121420850680,11,1,1,0,0,Fit,Fitness,Fitness,Fit,Fat,0,4,0,1,Desktop,1,0,USA,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,1,0,1,1.0,0.0
22432qmaF4hm89J2S,1571418278_3796733224.0,3796733224,9,0,1,0,2,Fat,Fitness,Fitness,Fit,Fat,0,4,0,1,Mobile,0,1,RUS,1,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0.0,1.0
22432qmaF4hm89J2S,1571418278_3796733224.0,3796733224,9,1,1,0,1,Fit,Fitness,Fitness,Fit,Fat,0,4,0,0,Mobile,0,0,RUS,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,1,1,0.0,1.0
2243FZaNa5NxNS6gc,-1739941222_3848097523220910.0,3848097523220910,11,0,1,0,0,Pets,Species,Species,Hoomans,Pets,0,4,0,0,Desktop,0,1,PRT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,1,0,1,1.0,0.0
2243FZaNa5NxNS6gc,-1739941222_3848097523220910.0,3848097523220910,11,1,1,0,0,Hoomans,Species,Species,Hoomans,Pets,0,4,0,1,Desktop,0,0,PRT,0.0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1,1.0,0.0
